lost	top1_known	score	top10
sare	ku6	-8.7985	"[[""ku6"", -8.7985], [""ke"", -9.468], [""uk"", -9.4697], [""𒀸𒋗𒉿"", -10.6439], [""paːi"", -10.7282], [""apːa"", -10.7833], [""𒌷𒆷𒊍𒉺"", -11.1101], [""𒌷𒄩𒀜𒋾"", -11.1101], [""𒈪𒋫𒀭𒉌"", -11.1101], [""𒀀𒀝𒉌𒅖"", -11.1101]]"
sarej	eːʃ	-9.8679	"[[""eːʃ"", -9.8679], [""paːi"", -10.1552], [""apːa"", -10.1632], [""kaːaʃ"", -10.6573], [""pai"", -10.8234], [""kuwaːʃ"", -11.1312], [""atːaːʃ"", -11.1555], [""kuiʃ"", -11.1881], [""aʃ"", -11.2043], [""auriːʃ"", -11.4093]]"
sareja	eːʃ	-13.3737	"[[""eːʃ"", -13.3737], [""paːi"", -13.6414], [""apːa"", -13.6592], [""kaːaʃ"", -14.0898], [""ku6"", -14.235], [""pai"", -14.3204], [""kuwaːʃ"", -14.6245], [""kuiʃ"", -14.6395], [""atːaːʃ"", -14.6541], [""aʃ"", -14.711]]"
sas	uk	-5.9672	"[[""uk"", -5.9672], [""ke"", -5.9672], [""paːi"", -7.5939], [""apːa"", -7.6737], [""pai"", -8.0028], [""kenu"", -8.3201], [""pata"", -8.3201], [""uxːi"", -8.3283], [""aːsːa"", -8.3531], [""uːxːi"", -8.3531]]"
sasa	ku6	-8.7985	"[[""ku6"", -8.7985], [""ke"", -9.468], [""uk"", -9.4697], [""𒀸𒋗𒉿"", -10.6439], [""paːi"", -10.7282], [""apːa"", -10.7833], [""𒌷𒆷𒊍𒉺"", -11.1101], [""𒌷𒄩𒀜𒋾"", -11.1101], [""𒈪𒋫𒀭𒉌"", -11.1101], [""𒀀𒀝𒉌𒅖"", -11.1101]]"
sasar	paːi	-10.1552	"[[""paːi"", -10.1552], [""apːa"", -10.1596], [""pai"", -10.8229], [""ku6"", -11.6133], [""ke"", -11.8914], [""uk"", -11.8914], [""paraːi"", -12.4878], [""patːaːi"", -12.7818], [""parai"", -12.8734], [""ammuːk"", -12.9204]]"
sasara	paːi	-13.6414	"[[""paːi"", -13.6414], [""apːa"", -13.6457], [""ku6"", -14.2336], [""pai"", -14.3196], [""ke"", -15.3959], [""uk"", -15.3968], [""𒈪𒋫𒀭𒉌"", -15.6764], [""𒌷𒆷𒊍𒉺"", -15.6764], [""𒌷𒄩𒀜𒋾"", -15.6764], [""𒀀𒀝𒉌𒅖"", -15.6764]]"
sasaram	paːi	-17.1184	"[[""paːi"", -17.1184], [""apːa"", -17.1226], [""ku6"", -17.2776], [""pai"", -17.8163], [""𒌷𒀀𒉿𒅈𒈾"", -18.1288], [""𒌷𒉈𒂊𒊭𒀸"", -18.1288], [""iːsˤaː́"", -18.2432], [""𒀀𒀝𒉌𒅖"", -18.3706], [""𒈪𒋫𒀭𒉌"", -18.3706], [""𒌷𒆷𒊍𒉺"", -18.3706]]"
sasarama	ku6	-20.469	"[[""ku6"", -20.469], [""paːi"", -20.5872], [""apːa"", -20.5913], [""𒌷𒉈𒂊𒊭𒀸"", -20.7122], [""𒌷𒀀𒉿𒅈𒈾"", -20.7122], [""iːsˤaː́"", -20.8605], [""𒌷𒄩𒀜𒋾"", -21.2055], [""𒀀𒀝𒉌𒅖"", -21.2055], [""𒈪𒋫𒀭𒉌"", -21.2055], [""𒌷𒆷𒊍𒉺"", -21.2055]]"
sasaraman	𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖	-23.4063	"[[""𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖"", -23.4063], [""𒌷𒉈𒂊𒊭𒀸"", -23.4428], [""𒌷𒀀𒉿𒅈𒈾"", -23.4428], [""ku6"", -23.7361], [""iːsˤaː́"", -23.7442], [""paːi"", -24.0487], [""apːa"", -24.0527], [""𒌷𒆷𒊍𒉺"", -24.139], [""𒌷𒄩𒀜𒋾"", -24.139], [""𒈪𒋫𒀭𒉌"", -24.139]]"
sasaramana	𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖	-25.5942	"[[""𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖"", -25.5942], [""𒌷𒉈𒂊𒊭𒀸"", -26.2798], [""𒌷𒀀𒉿𒅈𒈾"", -26.2798], [""iːsˤaː́"", -26.7694], [""ku6"", -27.0496], [""𒌷𒄩𒀜𒋾"", -27.1456], [""𒀀𒀝𒉌𒅖"", -27.1456], [""𒌷𒆷𒊍𒉺"", -27.1456], [""𒈪𒋫𒀭𒉌"", -27.1456], [""paːi"", -27.5038]]"
sasarame	ku6	-20.469	"[[""ku6"", -20.469], [""paːi"", -20.5872], [""apːa"", -20.5913], [""𒌷𒉈𒂊𒊭𒀸"", -20.7122], [""𒌷𒀀𒉿𒅈𒈾"", -20.7122], [""iːsˤaː́"", -20.8605], [""𒌷𒄩𒀜𒋾"", -21.2055], [""𒀀𒀝𒉌𒅖"", -21.2055], [""𒈪𒋫𒀭𒉌"", -21.2055], [""𒌷𒆷𒊍𒉺"", -21.2055]]"
sasaramei	𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖	-23.4063	"[[""𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖"", -23.4063], [""𒌷𒉈𒂊𒊭𒀸"", -23.4428], [""𒌷𒀀𒉿𒅈𒈾"", -23.4428], [""ku6"", -23.7361], [""iːsˤaː́"", -23.7442], [""paːi"", -24.0487], [""apːa"", -24.0527], [""𒌷𒆷𒊍𒉺"", -24.139], [""𒌷𒄩𒀜𒋾"", -24.139], [""𒈪𒋫𒀭𒉌"", -24.139]]"
sasarameit	𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖	-25.5942	"[[""𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖"", -25.5942], [""𒌷𒉈𒂊𒊭𒀸"", -26.2798], [""𒌷𒀀𒉿𒅈𒈾"", -26.2798], [""iːsˤaː́"", -26.7694], [""ku6"", -27.0496], [""𒌷𒄩𒀜𒋾"", -27.1456], [""𒀀𒀝𒉌𒅖"", -27.1456], [""𒌷𒆷𒊍𒉺"", -27.1456], [""𒈪𒋫𒀭𒉌"", -27.1456], [""paːi"", -27.5038]]"
sasarameu	ekːus	-20.5832	"[[""ekːus"", -20.5832], [""pekːus"", -21.3057], [""kuis"", -21.307], [""kuit"", -21.307], [""kut"", -22.3991], [""ais"", -22.6839], [""ekunas"", -22.9352], [""pankus"", -23.1199], [""patas"", -23.2387], [""purut"", -23.3124]]"
sasarameun	ekːus	-24.0885	"[[""ekːus"", -24.0885], [""pekːus"", -24.7946], [""kuit"", -24.8139], [""kuis"", -24.8139], [""𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖"", -25.5942], [""kut"", -25.9062], [""ais"", -26.191], [""𒌷𒉈𒂊𒊭𒀸"", -26.2798], [""𒌷𒀀𒉿𒅈𒈾"", -26.2798], [""ekunas"", -26.4409]]"
sau	as	-4.8807	"[[""as"", -4.8807], [""uk"", -5.9698], [""kut"", -6.9915], [""ais"", -7.1904], [""itut"", -7.2386], [""kuit"", -7.3286], [""kuis"", -7.3286], [""aːsːa"", -7.6941], [""aːtar"", -7.6991], [""xus"", -8.1671]]"
saun	as	-8.3878	"[[""as"", -8.3878], [""uk"", -9.4749], [""aːsːa"", -9.8642], [""itut"", -10.4563], [""kut"", -10.4781], [""aːtar"", -10.4985], [""𒀸𒋗𒉿"", -10.6439], [""ais"", -10.688], [""kuit"", -10.8311], [""kuis"", -10.8311]]"
sauna	as	-11.8949	"[[""as"", -11.8949], [""aːsːa"", -12.5766], [""iːsˤaː́"", -12.5906], [""uk"", -12.9801], [""𒌷𒄩𒀜𒋾"", -13.1999], [""𒀀𒀝𒉌𒅖"", -13.1999], [""𒈪𒋫𒀭𒉌"", -13.1999], [""𒌷𒆷𒊍𒉺"", -13.1999], [""𒀸𒋗𒉿"", -13.2697], [""atːas"", -13.5412]]"
saunak	iːsˤaː́	-14.5948	"[[""iːsˤaː́"", -14.5948], [""as"", -15.4021], [""aːsːa"", -15.5162], [""𒀀𒀝𒉌𒅖"", -15.6764], [""𒌷𒄩𒀜𒋾"", -15.6764], [""𒈪𒋫𒀭𒉌"", -15.6764], [""𒌷𒆷𒊍𒉺"", -15.6764], [""𒌷𒀀𒉿𒅈𒈾"", -15.7621], [""𒌷𒉈𒂊𒊭𒀸"", -15.7621], [""𒀸𒋗𒉿"", -16.1017]]"
saunaka	iːsˤaː́	-17.0443	"[[""iːsˤaː́"", -17.0443], [""𒌷𒉈𒂊𒊭𒀸"", -18.1288], [""𒌷𒀀𒉿𒅈𒈾"", -18.1288], [""𒀀𒀝𒉌𒅖"", -18.3706], [""𒈪𒋫𒀭𒉌"", -18.3706], [""𒌷𒄩𒀜𒋾"", -18.3706], [""𒌷𒆷𒊍𒉺"", -18.3706], [""aːsːa"", -18.5815], [""as"", -18.9092], [""𒀸𒋗𒉿"", -19.0604]]"
saunakan	iːsˤaː́	-19.7268	"[[""iːsˤaː́"", -19.7268], [""𒌷𒀀𒉿𒅈𒈾"", -20.7122], [""𒌷𒉈𒂊𒊭𒀸"", -20.7122], [""𒀀𒀝𒉌𒅖"", -21.2055], [""𒈪𒋫𒀭𒉌"", -21.2055], [""𒌷𒄩𒀜𒋾"", -21.2055], [""𒌷𒆷𒊍𒉺"", -21.2055], [""𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖"", -21.435], [""aːsːa"", -21.7266], [""𒀸𒋗𒉿"", -22.1053]]"
saunakana	iːsˤaː́	-22.5553	"[[""iːsˤaː́"", -22.5553], [""𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖"", -23.4063], [""𒌷𒀀𒉿𒅈𒈾"", -23.4428], [""𒌷𒉈𒂊𒊭𒀸"", -23.4428], [""𒀀𒀝𒉌𒅖"", -24.139], [""𒈪𒋫𒀭𒉌"", -24.139], [""𒌷𒄩𒀜𒋾"", -24.139], [""𒌷𒆷𒊍𒉺"", -24.139], [""aːsːa"", -24.9269], [""𒀸𒋗𒉿"", -25.2127]]"
sek	𒀸𒋗𒉿	-8.4226	"[[""𒀸𒋗𒉿"", -8.4226], [""ku6"", -9.1227], [""eːʃ"", -9.7284], [""praː"", -9.7797], [""𒀀𒀝𒉌𒅖"", -9.899], [""𒌷𒄩𒀜𒋾"", -9.899], [""𒌷𒆷𒊍𒉺"", -9.899], [""𒈪𒋫𒀭𒉌"", -9.899], [""iwr̩"", -10.0769], [""ke"", -10.2251]]"
seka	𒀸𒋗𒉿	-10.6439	"[[""𒀸𒋗𒉿"", -10.6439], [""𒀀𒀝𒉌𒅖"", -11.1101], [""𒌷𒄩𒀜𒋾"", -11.1101], [""𒌷𒆷𒊍𒉺"", -11.1101], [""𒈪𒋫𒀭𒉌"", -11.1101], [""ku6"", -12.0934], [""𒌷𒀀𒉿𒅈𒈾"", -12.2879], [""𒌷𒉈𒂊𒊭𒀸"", -12.2879], [""praː"", -12.5976], [""eːʃ"", -12.6683]]"
sekan	𒌷𒆷𒊍𒉺	-13.1999	"[[""𒌷𒆷𒊍𒉺"", -13.1999], [""𒀀𒀝𒉌𒅖"", -13.1999], [""𒈪𒋫𒀭𒉌"", -13.1999], [""𒌷𒄩𒀜𒋾"", -13.1999], [""𒀸𒋗𒉿"", -13.2697], [""𒌷𒉈𒂊𒊭𒀸"", -13.742], [""𒌷𒀀𒉿𒅈𒈾"", -13.742], [""ku6"", -15.1857], [""praː"", -15.5914], [""eːʃ"", -15.7339]]"
sekana	𒀀𒀝𒉌𒅖	-15.6764	"[[""𒀀𒀝𒉌𒅖"", -15.6764], [""𒈪𒋫𒀭𒉌"", -15.6764], [""𒌷𒄩𒀜𒋾"", -15.6764], [""𒌷𒆷𒊍𒉺"", -15.6764], [""𒌷𒉈𒂊𒊭𒀸"", -15.7621], [""𒌷𒀀𒉿𒅈𒈾"", -15.7621], [""𒀸𒋗𒉿"", -16.1017], [""𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖"", -18.0751], [""ku6"", -18.3529], [""praː"", -18.6878]]"
sekanas	𒌷𒉈𒂊𒊭𒀸	-18.1288	"[[""𒌷𒉈𒂊𒊭𒀸"", -18.1288], [""𒌷𒀀𒉿𒅈𒈾"", -18.1288], [""𒈪𒋫𒀭𒉌"", -18.3706], [""𒌷𒆷𒊍𒉺"", -18.3706], [""𒌷𒄩𒀜𒋾"", -18.3706], [""𒀀𒀝𒉌𒅖"", -18.3706], [""aːsːa"", -18.9251], [""uːxːi"", -18.9251], [""𒀸𒋗𒉿"", -19.0604], [""eːtsːi"", -19.3912]]"
sekanasi	𒌷𒉈𒂊𒊭𒀸	-20.7122	"[[""𒌷𒉈𒂊𒊭𒀸"", -20.7122], [""𒌷𒀀𒉿𒅈𒈾"", -20.7122], [""𒀀𒀝𒉌𒅖"", -21.2055], [""𒌷𒄩𒀜𒋾"", -21.2055], [""𒌷𒆷𒊍𒉺"", -21.2055], [""𒈪𒋫𒀭𒉌"", -21.2055], [""𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖"", -21.435], [""𒀸𒋗𒉿"", -22.1053], [""uːxːi"", -22.423], [""aːsːa"", -22.423]]"
sekanasis	𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖	-23.4063	"[[""𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖"", -23.4063], [""𒌷𒉈𒂊𒊭𒀸"", -23.4428], [""𒌷𒀀𒉿𒅈𒈾"", -23.4428], [""paːi"", -24.0265], [""apːa"", -24.0503], [""𒀀𒀝𒉌𒅖"", -24.139], [""𒌷𒆷𒊍𒉺"", -24.139], [""𒈪𒋫𒀭𒉌"", -24.139], [""𒌷𒄩𒀜𒋾"", -24.139], [""patːaːi"", -24.21]]"
sekanasisi	𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖	-25.5942	"[[""𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖"", -25.5942], [""𒌷𒉈𒂊𒊭𒀸"", -26.2798], [""𒌷𒀀𒉿𒅈𒈾"", -26.2798], [""iːsˤaː́"", -26.9673], [""𒀀𒀝𒉌𒅖"", -27.1456], [""𒌷𒄩𒀜𒋾"", -27.1456], [""𒈪𒋫𒀭𒉌"", -27.1456], [""𒌷𒆷𒊍𒉺"", -27.1456], [""paːi"", -27.5153], [""apːa"", -27.5387]]"
ser	uk	-5.9672	"[[""uk"", -5.9672], [""ke"", -5.9672], [""paːi"", -7.5939], [""apːa"", -7.6737], [""pai"", -8.0028], [""kenu"", -8.3201], [""pata"", -8.3201], [""uxːi"", -8.3283], [""aːsːa"", -8.3531], [""uːxːi"", -8.3531]]"
sera	ku6	-8.7985	"[[""ku6"", -8.7985], [""ke"", -9.468], [""uk"", -9.4697], [""𒀸𒋗𒉿"", -10.6439], [""paːi"", -10.7282], [""apːa"", -10.7833], [""𒌷𒆷𒊍𒉺"", -11.1101], [""𒌷𒄩𒀜𒋾"", -11.1101], [""𒈪𒋫𒀭𒉌"", -11.1101], [""𒀀𒀝𒉌𒅖"", -11.1101]]"
serat	ku6	-11.6293	"[[""ku6"", -11.6293], [""ke"", -12.9688], [""uk"", -12.9723], [""𒀀𒀝𒉌𒅖"", -13.1999], [""𒌷𒄩𒀜𒋾"", -13.1999], [""𒌷𒆷𒊍𒉺"", -13.1999], [""𒈪𒋫𒀭𒉌"", -13.1999], [""𒀸𒋗𒉿"", -13.2697], [""𒌷𒉈𒂊𒊭𒀸"", -13.742], [""𒌷𒀀𒉿𒅈𒈾"", -13.742]]"
serate	ku6	-14.7349	"[[""ku6"", -14.7349], [""𒀀𒀝𒉌𒅖"", -15.6764], [""𒌷𒄩𒀜𒋾"", -15.6764], [""𒈪𒋫𒀭𒉌"", -15.6764], [""𒌷𒆷𒊍𒉺"", -15.6764], [""𒌷𒀀𒉿𒅈𒈾"", -15.7621], [""𒌷𒉈𒂊𒊭𒀸"", -15.7621], [""𒀸𒋗𒉿"", -16.1017], [""iːsˤaː́"", -16.4063], [""ke"", -16.4697]]"
set	𒀸𒋗𒉿	-8.4226	"[[""𒀸𒋗𒉿"", -8.4226], [""ku6"", -9.1227], [""eːʃ"", -9.7284], [""praː"", -9.7797], [""𒀀𒀝𒉌𒅖"", -9.899], [""𒌷𒄩𒀜𒋾"", -9.899], [""𒌷𒆷𒊍𒉺"", -9.899], [""𒈪𒋫𒀭𒉌"", -9.899], [""iwr̩"", -10.0769], [""ke"", -10.2251]]"
seto	im	-8.3834	"[[""im"", -8.3834], [""peːr"", -9.0978], [""ke"", -9.4723], [""ekaːn"", -9.9955], [""aleːl"", -10.0405], [""aːtar"", -10.0599], [""ker"", -10.134], [""uul"", -10.339], [""paːi"", -10.4126], [""alel"", -10.4388]]"
setoi	im	-11.8897	"[[""im"", -11.8897], [""ku6"", -12.2921], [""peːr"", -12.546], [""ke"", -12.9766], [""iwr̩"", -13.0034], [""𒌷𒆷𒊍𒉺"", -13.1999], [""𒀀𒀝𒉌𒅖"", -13.1999], [""𒌷𒄩𒀜𒋾"", -13.1999], [""𒈪𒋫𒀭𒉌"", -13.1999], [""𒀸𒋗𒉿"", -13.2697]]"
setoij	eːʃ	-13.1525	"[[""eːʃ"", -13.1525], [""ara"", -13.2612], [""uru"", -13.2612], [""araːʃ"", -13.5293], [""paːi"", -13.6396], [""kaːaʃ"", -13.6697], [""atːaːʃ"", -13.8543], [""arxaʃ"", -14.0207], [""kuwaːʃ"", -14.1256], [""annaʃ"", -14.2451]]"
setoija	praː	-15.8132	"[[""praː"", -15.8132], [""eːʃ"", -16.6586], [""uru"", -16.7655], [""ara"", -16.7655], [""araːʃ"", -16.9275], [""paːi"", -17.131], [""kaːaʃ"", -17.1337], [""arxaʃ"", -17.2869], [""atːaːʃ"", -17.3551], [""kuwaːʃ"", -17.5925]]"
sii	𒀸𒋗𒉿	-8.4226	"[[""𒀸𒋗𒉿"", -8.4226], [""ku6"", -9.1227], [""eːʃ"", -9.7284], [""praː"", -9.7797], [""𒀀𒀝𒉌𒅖"", -9.899], [""𒌷𒄩𒀜𒋾"", -9.899], [""𒌷𒆷𒊍𒉺"", -9.899], [""𒈪𒋫𒀭𒉌"", -9.899], [""iwr̩"", -10.0769], [""ke"", -10.2251]]"
siip	𒀸𒋗𒉿	-10.6439	"[[""𒀸𒋗𒉿"", -10.6439], [""𒀀𒀝𒉌𒅖"", -11.1101], [""𒌷𒄩𒀜𒋾"", -11.1101], [""𒌷𒆷𒊍𒉺"", -11.1101], [""𒈪𒋫𒀭𒉌"", -11.1101], [""ku6"", -12.0934], [""𒌷𒀀𒉿𒅈𒈾"", -12.2879], [""𒌷𒉈𒂊𒊭𒀸"", -12.2879], [""praː"", -12.5976], [""eːʃ"", -12.6683]]"
siipi	𒌷𒆷𒊍𒉺	-13.1999	"[[""𒌷𒆷𒊍𒉺"", -13.1999], [""𒀀𒀝𒉌𒅖"", -13.1999], [""𒈪𒋫𒀭𒉌"", -13.1999], [""𒌷𒄩𒀜𒋾"", -13.1999], [""𒀸𒋗𒉿"", -13.2697], [""𒌷𒉈𒂊𒊭𒀸"", -13.742], [""𒌷𒀀𒉿𒅈𒈾"", -13.742], [""ku6"", -15.1857], [""praː"", -15.5914], [""eːʃ"", -15.7339]]"
siipin	𒀀𒀝𒉌𒅖	-15.6764	"[[""𒀀𒀝𒉌𒅖"", -15.6764], [""𒈪𒋫𒀭𒉌"", -15.6764], [""𒌷𒄩𒀜𒋾"", -15.6764], [""𒌷𒆷𒊍𒉺"", -15.6764], [""𒌷𒉈𒂊𒊭𒀸"", -15.7621], [""𒌷𒀀𒉿𒅈𒈾"", -15.7621], [""𒀸𒋗𒉿"", -16.1017], [""𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖"", -18.0751], [""ku6"", -18.3529], [""praː"", -18.6878]]"
siipina	𒌷𒉈𒂊𒊭𒀸	-18.1288	"[[""𒌷𒉈𒂊𒊭𒀸"", -18.1288], [""𒌷𒀀𒉿𒅈𒈾"", -18.1288], [""𒀀𒀝𒉌𒅖"", -18.3706], [""𒈪𒋫𒀭𒉌"", -18.3706], [""𒌷𒄩𒀜𒋾"", -18.3706], [""𒌷𒆷𒊍𒉺"", -18.3706], [""𒀸𒋗𒉿"", -19.0604], [""𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖"", -19.6834], [""iːsˤaː́"", -21.5014], [""ku6"", -21.5713]]"
siipinam	𒌷𒉈𒂊𒊭𒀸	-20.7122	"[[""𒌷𒉈𒂊𒊭𒀸"", -20.7122], [""𒌷𒀀𒉿𒅈𒈾"", -20.7122], [""𒀀𒀝𒉌𒅖"", -21.2055], [""𒈪𒋫𒀭𒉌"", -21.2055], [""𒌷𒄩𒀜𒋾"", -21.2055], [""𒌷𒆷𒊍𒉺"", -21.2055], [""𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖"", -21.435], [""𒀸𒋗𒉿"", -22.1053], [""iːsˤaː́"", -24.222], [""ku6"", -24.8273]]"
siipinama	𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖	-23.4063	"[[""𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖"", -23.4063], [""𒌷𒉈𒂊𒊭𒀸"", -23.4428], [""𒌷𒀀𒉿𒅈𒈾"", -23.4428], [""𒀀𒀝𒉌𒅖"", -24.139], [""𒈪𒋫𒀭𒉌"", -24.139], [""𒌷𒄩𒀜𒋾"", -24.139], [""𒌷𒆷𒊍𒉺"", -24.139], [""𒀸𒋗𒉿"", -25.2127], [""iːsˤaː́"", -27.0379], [""ku6"", -28.112]]"
siipinamai	𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖	-25.5942	"[[""𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖"", -25.5942], [""𒌷𒀀𒉿𒅈𒈾"", -26.2798], [""𒌷𒉈𒂊𒊭𒀸"", -26.2798], [""𒀀𒀝𒉌𒅖"", -27.1456], [""𒈪𒋫𒀭𒉌"", -27.1456], [""𒌷𒆷𒊍𒉺"", -27.1456], [""𒌷𒄩𒀜𒋾"", -27.1456], [""𒀸𒋗𒉿"", -28.3678], [""iːsˤaː́"", -29.9279], [""ku6"", -31.4194]]"
sir	uk	-5.9672	"[[""uk"", -5.9672], [""ke"", -5.9672], [""paːi"", -7.5939], [""apːa"", -7.6737], [""pai"", -8.0028], [""kenu"", -8.3201], [""pata"", -8.3201], [""uxːi"", -8.3283], [""aːsːa"", -8.3531], [""uːxːi"", -8.3531]]"
sira	ku6	-8.7985	"[[""ku6"", -8.7985], [""ke"", -9.468], [""uk"", -9.4697], [""𒀸𒋗𒉿"", -10.6439], [""paːi"", -10.7282], [""apːa"", -10.7833], [""𒌷𒆷𒊍𒉺"", -11.1101], [""𒌷𒄩𒀜𒋾"", -11.1101], [""𒈪𒋫𒀭𒉌"", -11.1101], [""𒀀𒀝𒉌𒅖"", -11.1101]]"
siru	kut	-5.9646	"[[""kut"", -5.9646], [""ais"", -6.2486], [""ekːus"", -7.6608], [""as"", -7.6993], [""kuit"", -7.9869], [""kuis"", -7.9869], [""patas"", -8.0365], [""purut"", -8.3167], [""atːas"", -8.3222], [""asːus"", -8.3222]]"
sirut	kut	-9.4715	"[[""kut"", -9.4715], [""ais"", -9.7556], [""ekːus"", -11.1294], [""as"", -11.2065], [""patas"", -11.3187], [""kuis"", -11.4867], [""kuit"", -11.4867], [""ku6"", -11.6257], [""atːas"", -11.7215], [""asːus"", -11.7215]]"
sirute	kut	-12.9784	"[[""kut"", -12.9784], [""ais"", -13.2626], [""ekːus"", -14.5723], [""patas"", -14.6376], [""pitːai"", -14.6659], [""patːai"", -14.6659], [""kesːar"", -14.6667], [""patːar"", -14.6667], [""as"", -14.7137], [""ku6"", -14.7296]]"
sirutei	kut	-16.4853	"[[""kut"", -16.4853], [""ais"", -16.7696], [""iːsˤaː́"", -17.2689], [""pitːai"", -17.483], [""patːai"", -17.483], [""patːar"", -17.4834], [""kesːar"", -17.4834], [""ku6"", -17.948], [""patas"", -17.9824], [""ekːus"", -17.9936]]"
siruteid	iːsˤaː́	-19.7761	"[[""iːsˤaː́"", -19.7761], [""kut"", -19.9922], [""ais"", -20.2766], [""patːai"", -20.4766], [""pitːai"", -20.4766], [""kesːar"", -20.4768], [""patːar"", -20.4768], [""𒌷𒉈𒂊𒊭𒀸"", -20.7122], [""𒌷𒀀𒉿𒅈𒈾"", -20.7122], [""𒌷𒄩𒀜𒋾"", -21.2055]]"
siruteidi	iːsˤaː́	-22.4867	"[[""iːsˤaː́"", -22.4867], [""𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖"", -23.4063], [""𒌷𒉈𒂊𒊭𒀸"", -23.4428], [""𒌷𒀀𒉿𒅈𒈾"", -23.4428], [""kut"", -23.499], [""pitːai"", -23.5732], [""patːai"", -23.5732], [""kesːar"", -23.5733], [""patːar"", -23.5733], [""ais"", -23.7836]]"
sis	uk	-5.9672	"[[""uk"", -5.9672], [""ke"", -5.9672], [""paːi"", -7.5939], [""apːa"", -7.6737], [""pai"", -8.0028], [""kenu"", -8.3201], [""pata"", -8.3201], [""uxːi"", -8.3283], [""aːsːa"", -8.3531], [""uːxːi"", -8.3531]]"
sisi	ku6	-8.7985	"[[""ku6"", -8.7985], [""ke"", -9.468], [""uk"", -9.4697], [""𒀸𒋗𒉿"", -10.6439], [""paːi"", -10.7282], [""apːa"", -10.7833], [""𒌷𒆷𒊍𒉺"", -11.1101], [""𒌷𒄩𒀜𒋾"", -11.1101], [""𒈪𒋫𒀭𒉌"", -11.1101], [""𒀀𒀝𒉌𒅖"", -11.1101]]"
sisir	paːi	-10.1552	"[[""paːi"", -10.1552], [""apːa"", -10.1596], [""pai"", -10.8229], [""ku6"", -11.6133], [""ke"", -11.8914], [""uk"", -11.8914], [""paraːi"", -12.4878], [""patːaːi"", -12.7818], [""parai"", -12.8734], [""ammuːk"", -12.9204]]"
tai	𒀸𒋗𒉿	-8.4226	"[[""𒀸𒋗𒉿"", -8.4226], [""𒀀𒀝𒉌𒅖"", -9.899], [""𒌷𒄩𒀜𒋾"", -9.899], [""𒈪𒋫𒀭𒉌"", -9.899], [""𒌷𒆷𒊍𒉺"", -9.899], [""𒌷𒉈𒂊𒊭𒀸"", -10.7315], [""𒌷𒀀𒉿𒅈𒈾"", -10.7315], [""ku6"", -12.1474], [""aʃ"", -12.8387], [""wa"", -12.8387]]"
taiΘ	𒀸𒋗𒉿	-10.6439	"[[""𒀸𒋗𒉿"", -10.6439], [""𒀀𒀝𒉌𒅖"", -11.1101], [""𒌷𒆷𒊍𒉺"", -11.1101], [""𒈪𒋫𒀭𒉌"", -11.1101], [""𒌷𒄩𒀜𒋾"", -11.1101], [""𒌷𒀀𒉿𒅈𒈾"", -12.2879], [""𒌷𒉈𒂊𒊭𒀸"", -12.2879], [""ku6"", -14.9765], [""𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖"", -15.6251], [""lu"", -16.0479]]"
taiΘu	𒀀𒀝𒉌𒅖	-13.1999	"[[""𒀀𒀝𒉌𒅖"", -13.1999], [""𒈪𒋫𒀭𒉌"", -13.1999], [""𒌷𒆷𒊍𒉺"", -13.1999], [""𒌷𒄩𒀜𒋾"", -13.1999], [""𒀸𒋗𒉿"", -13.2697], [""𒌷𒉈𒂊𒊭𒀸"", -13.742], [""𒌷𒀀𒉿𒅈𒈾"", -13.742], [""as"", -15.898], [""kut"", -15.9667], [""ais"", -16.0405]]"
